Fruit,spot,gain,integration time,410 nm,435 nm,460 nm,485 nm,510 nm,535 nm,565 nm,585 nm,610 nm,645 nm,680 nm,705 nm,730 nm,760 nm,810 nm,860 nm,900 nm,940 nm,led,led current,saturation check,time,Fruit.1,phenols (FW),phenols (DW),carotene (FW),carotene (DW),%DM
18,1,64,150,2.93982227,1.023411824,1.165252029,0.464686392,0.567811155,1.348225446,0.708795647,0.804063472,1.42016124,1.064047427,2.55553163,1.127876964,2.475825785,2.255872455,1.33639432,1.51243174,0.783534809,0.664243145,b'White',12.5 mA,b'OK Read',13:04:05,18,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,2,64,150,3.124333273,1.602165195,1.990900049,0.694042609,0.896205492,2.483209419,0.744843327,0.818601608,1.573628652,1.103694535,2.907127723,1.196783576,3.268953736,2.863871383,1.538403202,1.696562553,0.801920096,0.684917423,b'White',12.5 mA,b'OK Read',13:12:24,18,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
18,3,64,150,3.089299789,1.143696134,1.165790471,0.653143034,0.694855729,1.725213132,0.708563244,0.758484217,1.289889765,1.02422522,1.920304492,1.004813121,2.062274383,1.73876465,1.119246247,1.27252918,0.768256174,0.674640796,b'White',12.5 mA,b'OK Read',13:21:15,18,58.52062443,439.0438204,3.267909539,24.51709124,13.32910787
19,1,64,150,3.558511385,0.903425389,0.944119698,0.449220131,0.512585326,1.019310062,0.703957824,0.789949588,1.064544455,1.055692431,1.829524652,1.124656628,1.906169207,1.680850344,1.155917751,1.311192815,0.768209835,0.654347018,b'White',12.5 mA,b'OK Read',09:01:25,19,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,2,64,150,3.30785408,0.832205045,0.825222299,0.432658547,0.481915085,0.907763365,0.653064526,0.764674348,1.155241949,1.061068564,2.006672893,1.191989025,2.157997101,1.862494573,1.300528983,1.509052803,0.779195483,0.642999147,b'White',12.5 mA,b'OK Read',09:09:55,19,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
19,3,64,150,3.445157346,1.068844448,1.188620263,0.457471807,0.545723847,1.33500257,0.680415765,0.775586101,1.287991562,1.074176527,2.368046884,1.19150078,2.580914174,2.247581364,1.506704359,1.666909995,0.777500636,0.653083988,b'White',12.5 mA,b'OK Read',09:18:29,19,52.18052706,376.9796785,6.192806111,44.74010111,13.84173472
20,1,64,150,3.129646387,1.208340716,1.434050769,0.483835584,0.586398622,1.591329417,0.676203098,0.773345222,1.478923039,1.036011898,2.84609477,1.303125711,3.080736502,2.781561634,1.631554609,1.856790806,0.762453922,0.621029953,b'White',12.5 mA,b'OK Read',09:32:10,20,55.77959379,410.0803277,6.678841411,49.10149551,13.60211403
20,2,64,150,2.820833746,1.275004803,1.730218624,0.494472296,0.676947527,2.179887867,0.712657691,0.785429724,1.59847035,1.056709791,3.1195057,1.271138322,3.612809592,3.234364816,1.880648728,2.205625188,0.762135408,0.623584248,b'White',12.5 mA,b'OK Read',09:40:30,20,55.77959379,410.0803277,6.678841411,49.10149551,13.60211403
20,3,64,150,3.277473475,1.644840434,1.860228945,0.541461503,0.666672139,1.857511183,0.695535637,0.78008862,1.432703752,1.051014477,2.584686912,1.240548621,3.089543959,2.689138891,1.731009762,1.922748106,0.794773208,0.66057881,b'White',12.5 mA,b'OK Read',09:48:32,20,55.77959379,410.0803277,6.678841411,49.10149551,13.60211403
21,1,64,150,3.213604563,0.667904386,0.631798978,0.400633563,0.469998168,0.73819478,0.650902112,0.728184715,0.849008247,0.972865796,1.372993027,0.98696585,1.413522436,1.26970976,0.966571609,1.109332311,0.751671974,0.647690105,b'White',12.5 mA,b'OK Read',10:14:42,21,58.0506706,489.8448507,7.241350635,61.10417475,11.85082798
21,2,64,150,3.121111042,1.032638068,1.277898316,0.421964294,0.536849911,1.341578943,0.624711701,0.690433712,1.018165326,0.947645168,1.890331671,1.024464196,2.054204127,1.938997061,1.217434888,1.391325234,0.730185878,0.617537229,b'White',12.5 mA,b'OK Read',10:33:18,21,58.0506706,489.8448507,7.241350635,61.10417475,11.85082798
21,3,64,150,3.302000703,0.850509078,1.012322517,0.41563162,0.509665155,1.145727649,0.66222776,0.709053155,0.976618389,0.939465472,1.967961692,0.975132398,1.921965575,1.951106023,1.226530163,1.469084392,0.768306932,0.661684967,b'White',12.5 mA,b'OK Read',10:41:41,21,58.0506706,489.8448507,7.241350635,61.10417475,11.85082798
22,1,64,150,2.622907297,0.984999236,1.110926981,0.421098566,0.520861953,1.193816015,0.638951987,0.71491972,1.047440246,0.957719568,1.809644049,1.060920273,1.943145144,1.877525638,1.184166767,1.333985782,0.763755622,0.629696767,b'White',12.5 mA,b'OK Read',10:58:59,22,57.14362716,483.9564638,6.920333308,58.60916085,11.80759664
22,2,64,150,3.011592745,1.664636229,1.956935925,0.57058541,0.748318854,2.137376359,0.691431916,0.761408573,1.20943428,1.034477774,2.137675872,1.147958387,2.517495484,2.320571427,1.431209768,1.618742479,0.796758464,0.669707976,b'White',12.5 mA,b'OK Read',11:11:01,22,57.14362716,483.9564638,6.920333308,58.60916085,11.80759664
22,3,64,150,3.035221731,1.068855283,1.122967621,0.459079275,0.537871981,1.101860015,0.697436662,0.751154751,0.968578865,0.974721226,1.654358821,1.100409818,1.79192942,1.633892274,1.17149493,1.31088982,0.765313148,0.656742498,b'White',12.5 mA,b'OK Read',11:14:44,22,57.14362716,483.9564638,6.920333308,58.60916085,11.80759664
23,1,64,150,2.564060608,0.504501654,0.475508486,0.379005009,0.425923733,0.640369341,0.633868875,0.727025248,0.916789725,0.99394112,1.427569796,1.026075933,1.643343629,1.426694046,1.068798037,1.207726469,0.759615143,0.639188052,b'White',12.5 mA,b'OK Read',11:53:52,23,68.3745391,566.7052588,7.131582145,59.10833416,12.06527344
23,2,64,150,2.771140146,0.740071871,0.748839904,0.393530248,0.457761583,0.849014017,0.643231572,0.713211531,1.051407774,0.956612705,1.827380383,1.033872722,1.97571879,1.75256438,1.227695351,1.41738103,0.744227406,0.627370636,b'White',12.5 mA,b'OK Read',12:03:25,23,68.3745391,566.7052588,7.131582145,59.10833416,12.06527344
23,3,64,150,2.579715714,1.442531609,1.86186259,0.495597591,0.689907274,2.326797841,0.712121521,0.771133942,1.453700673,1.052808428,2.920450374,1.152244341,3.320908365,3.139105165,1.716478448,1.978790538,0.790444383,0.660259627,b'White',12.5 mA,b'OK Read',12:11:13,23,68.3745391,566.7052588,7.131582145,59.10833416,12.06527344
24,1,64,150,2.868046986,0.55177983,0.506684781,0.38412684,0.440939898,0.677768519,0.640608611,0.731823186,0.92441833,0.980025181,1.526402586,0.999984083,1.538858564,1.372028129,1.022654713,1.158023558,0.762307558,0.652545398,b'White',12.5 mA,b'OK Read',12:23:02,24,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,2,64,150,2.543061239,0.581252209,0.607717518,0.376398171,0.446700531,0.808400903,0.649491163,0.714761455,0.944711284,0.954844345,1.777237558,0.982835836,1.757158675,1.689837604,1.156321948,1.351341157,0.753243439,0.640339931,b'White',12.5 mA,b'OK Read',12:31:30,24,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
24,3,64,150,2.577006078,0.987748487,1.145732777,0.418611026,0.514223757,1.249760745,0.659957367,0.720460702,1.023688009,0.963429363,1.66446299,0.99275963,1.938762226,1.825854554,1.221424751,1.382694407,0.75700351,0.65161015,b'White',12.5 mA,b'OK Read',12:39:14,24,75.60046389,580.6309998,7.358180698,56.51271957,13.02039745
25,1,64,150,3.077255558,1.117795048,1.374226632,0.57997664,0.729708085,1.973168376,0.742484066,0.776937339,1.661363946,0.946131343,2.723313323,1.036960829,3.165505784,2.800388896,1.551880911,1.9318475,0.770491377,0.667460023,b'White',12.5 mA,b'OK Read',12:52:33,25,67.47582661,395.1666671,2.198556569,12.87566697,17.07528297
25,2,64,150,3.189628116,0.772930549,0.800049218,0.418086351,0.51815077,0.999343262,0.700144137,0.757068017,0.999398566,0.930823231,1.355524612,1.005414108,1.613121436,1.38087684,0.988213299,1.120754653,0.748598248,0.653427633,b'White',12.5 mA,b'OK Read',13:00:21,25,67.47582661,395.1666671,2.198556569,12.87566697,17.07528297
25,3,64,150,3.27477441,1.941590274,2.445234071,0.732805593,1.007594704,2.890433544,0.752903984,0.794321794,1.349872436,1.002426835,2.016743222,1.100149373,2.691279869,2.36389089,1.313250464,1.477660349,0.79919013,0.681813224,b'White',12.5 mA,b'OK Read',13:09:01,25,67.47582661,395.1666671,2.198556569,12.87566697,17.07528297
26,1,64,150,2.815231163,0.869268489,0.983042441,0.424607136,0.533903371,1.175803526,0.755981006,0.822388756,0.962428902,1.005382297,1.218171415,1.011183192,1.551386759,1.359588047,0.929316259,1.040640978,0.754698057,0.662126968,b'White',12.5 mA,b'OK Read',13:18:29,26,86.92786926,504.9620412,2.064597106,11.99319824,17.21473342
26,2,64,150,3.242669873,0.836154553,0.909375009,0.451617957,0.562581673,1.162180106,0.693016654,0.762154472,0.989139914,0.958662981,1.359917032,0.981305582,1.597782137,1.423219749,0.960710963,1.074233584,0.757318787,0.661676813,b'White',12.5 mA,b'OK Read',13:31:28,26,86.92786926,504.9620412,2.064597106,11.99319824,17.21473342
26,3,64,150,3.493996765,0.896460446,0.97585747,0.451576265,0.560829676,1.198426321,0.717566363,0.766005994,0.988859456,0.934848405,1.302583949,0.972482339,1.632287066,1.468188536,0.973752988,1.092378848,0.760216555,0.67617878,b'White',12.5 mA,b'OK Read',13:40:31,26,86.92786926,504.9620412,2.064597106,11.99319824,17.21473342
27,1,64,150,2.934724773,0.838676322,0.858127993,0.448842174,0.540496344,1.069355822,0.703441043,0.781940296,1.029935933,0.991422026,1.660299055,1.070125489,1.835889432,1.664004145,1.109762184,1.286918124,0.767198337,0.6575314,b'White',12.5 mA,b'OK Read',08:44:56,27,82.70899173,433.7510888,2.955575942,15.49993847,19.06830758
27,2,64,150,3.292685318,0.644327886,0.636500841,0.405711036,0.480989303,0.882751966,0.698912957,0.761647487,1.033337896,0.932884983,1.763033347,1.076884539,1.934359404,1.794670516,1.19890525,1.463522809,0.749295407,0.637463536,b'White',12.5 mA,b'OK Read',08:54:38,27,82.70899173,433.7510888,2.955575942,15.49993847,19.06830758
27,3,64,150,3.280888919,0.621531766,0.674898614,0.41793984,0.496498252,0.909093053,0.798418182,0.881686422,1.043843575,1.053907502,1.740325152,1.255476848,1.984014976,1.815766693,1.215521883,1.460957837,0.786375869,0.657142834,b'White',12.5 mA,b'OK Read',09:03:05,27,82.70899173,433.7510888,2.955575942,15.49993847,19.06830758
28,1,64,150,3.110454878,0.538646229,0.474288073,0.391399068,0.46124342,0.676697959,0.732992092,0.794072256,0.869453529,0.850670879,1.183317117,1.102319851,1.527182763,1.274330737,0.992078356,1.15542729,0.718638666,0.616015185,b'White',12.5 mA,b'OK Read',09:12:30,28,57.2588949,305.1122931,3.021762393,16.10189744,18.76649882
28,2,64,150,2.542561504,1.164831539,1.393538594,0.485073039,0.646984929,1.655614054,0.678150696,0.739780956,1.154333249,0.842328393,2.048615812,1.057899804,2.439675177,2.263195688,1.328720567,1.517237604,0.744900723,0.630402217,b'White',12.5 mA,b'OK Read',09:20:26,28,57.2588949,305.1122931,3.021762393,16.10189744,18.76649882
28,3,64,150,1.207779341,0.775501565,0.913230835,0.416660402,0.509275484,1.119043024,0.677139592,0.722778209,1.002191446,0.82843092,1.616047551,1.027870506,1.958375918,1.81617494,1.177319766,1.384292421,0.723921296,0.611752806,b'White',12.5 mA,b'OK Read',09:28:41,28,57.2588949,305.1122931,3.021762393,16.10189744,18.76649882
29,1,64,150,3.562347411,1.171803602,1.186553055,0.570991504,0.656176374,1.33707798,0.700139861,0.780345352,1.024457053,1.03358608,1.662043724,1.072853592,1.899554294,1.660199181,1.095097835,1.216383205,0.773966779,0.670921567,b'White',12.5 mA,b'OK Read',09:42:51,29,69.15093263,368.2924834,2.626239192,13.98714547,18.77609122
29,2,64,150,3.500568645,0.986139645,1.08441847,0.491060674,0.601145139,1.266083153,0.714601399,0.787673115,1.146445872,1.012942956,1.978223405,1.085506433,2.128618898,1.9835756,1.247182576,1.505379905,0.791679253,0.687724805,b'White',12.5 mA,b'OK Read',09:55:36,29,69.15093263,368.2924834,2.626239192,13.98714547,18.77609122
29,3,64,150,2.636697641,1.755126791,2.196243894,0.704509554,0.951595969,2.55295093,0.741217234,0.794811595,1.33595721,1.012400318,2.443804524,1.123157634,2.97023657,2.738986973,1.469947012,1.728227703,0.803470939,0.689730054,b'White',12.5 mA,b'OK Read',10:09:14,29,69.15093263,368.2924834,2.626239192,13.98714547,18.77609122
30,1,64,150,1.819715032,0.666847333,0.666832358,0.390863355,0.435291129,0.77733351,0.639449363,0.718282963,0.987580785,0.901567029,1.382519092,1.010008796,1.860201163,1.608558244,1.133220599,1.308845927,0.726909831,0.596035515,b'White',12.5 mA,b'OK Read',10:22:35,30,49.51120353,334.7746974,6.67323718,45.12172596,14.78941029
30,2,64,150,3.324559731,1.024724813,1.154512635,0.4344751,0.517525592,1.278629987,0.671804705,0.747465475,1.341356027,0.94341972,2.133425817,1.103232059,2.633533877,2.363561857,1.476517803,1.725155211,0.751103985,0.632152559,b'White',12.5 mA,b'OK Read',10:34:01,30,49.51120353,334.7746974,6.67323718,45.12172596,14.78941029
30,3,64,150,3.138867144,0.837631816,1.001482233,0.404066669,0.481483146,1.199961521,0.725302674,0.790984364,1.071641951,0.937251666,1.491721165,1.114364424,2.290094897,1.95940931,1.257491137,1.376296174,0.72375821,0.615207237,b'White',12.5 mA,b'OK Read',10:42:44,30,49.51120353,334.7746974,6.67323718,45.12172596,14.78941029
31,1,64,150,3.043597787,0.503253666,0.443767769,0.394492414,0.445376818,0.634765047,0.778782456,0.860857125,0.936285489,1.046005437,1.264956347,1.118242527,1.270666781,1.077027531,0.909355244,1.051925985,0.754606156,0.652073116,b'White',12.5 mA,b'OK Read',11:31:19,31,58.99640653,342.3884796,5.82094927,33.78215874,17.23083867
31,2,64,150,2.81076062,0.734074929,0.760912132,0.402634686,0.480105451,0.968329733,0.65014205,0.711861292,1.091043092,0.901012903,1.897087681,1.048287525,1.895800355,1.736257769,1.152312636,1.322452158,0.724160601,0.611700208,b'White',12.5 mA,b'OK Read',11:41:15,31,58.99640653,342.3884796,5.82094927,33.78215874,17.23083867
31,3,64,150,3.267432671,0.927814918,1.103250475,0.470703326,0.579582435,1.49681431,0.75721793,0.834796281,1.21324487,1.078224308,1.956754691,1.186113465,2.102378701,1.881396909,1.212312706,1.376851743,0.772953748,0.671331089,b'White',12.5 mA,b'OK Read',11:50:37,31,58.99640653,342.3884796,5.82094927,33.78215874,17.23083867
32,1,64,150,3.209742778,1.195279092,1.25585484,0.56503192,0.669265263,1.440489341,0.690311861,0.772986132,1.077582792,1.016316209,1.732440311,1.047336414,1.771441431,1.610513261,1.0812361,1.215558289,0.773897094,0.666024679,b'White',12.5 mA,b'OK Read',11:59:10,32,60.79563096,368.4708092,5.350491267,32.42831459,16.49944295
32,2,64,150,3.381968234,1.246728414,1.262034677,0.517331136,0.615481029,1.314888373,0.675177592,0.744511525,1.090456154,0.996258014,1.781433585,1.011862042,1.771876154,1.588832507,1.080978122,1.22983756,0.762877286,0.656381944,b'White',12.5 mA,b'OK Read',12:12:13,32,60.79563096,368.4708092,5.350491267,32.42831459,16.49944295
32,3,64,150,3.309808354,1.866091094,2.352501995,0.705309474,0.953775094,2.898945814,0.747352072,0.801210567,1.386812345,1.053908295,2.341458103,1.128788112,2.811062028,2.512172188,1.388099329,1.527390406,0.793816338,0.68455272,b'White',12.5 mA,b'OK Read',12:20:00,32,60.79563096,368.4708092,5.350491267,32.42831459,16.49944295
33,1,64,150,2.705796283,0.731718548,0.814990797,0.395496245,0.473904765,1.031134578,0.690045598,0.776212832,1.103129878,1.009086108,1.839126892,1.040880435,1.880709772,1.706173285,1.107802056,1.256772579,0.749084809,0.642905173,b'White',12.5 mA,b'OK Read',12:36:56,33,62.50054615,328.2085977,5.522985084,29.0028056,19.04293385
33,2,64,150,2.639441825,0.712867992,0.786884053,0.376449703,0.449285887,0.990610264,0.666188814,0.732230268,1.012510236,0.933861584,1.869090836,0.981387846,1.839429514,1.752430299,1.093259044,1.313571364,0.709621902,0.608899071,b'White',12.5 mA,b'OK Read',12:44:58,33,62.50054615,328.2085977,5.522985084,29.0028056,19.04293385
33,3,64,150,2.628877308,0.752864371,0.866633153,0.396346839,0.484872401,1.050885316,0.693843838,0.749393759,1.057997454,0.936754729,1.709155394,1.03001139,1.701449315,1.598350644,1.096078311,1.300074828,0.723345019,0.631453655,b'White',12.5 mA,b'OK Read',12:52:43,33,62.50054615,328.2085977,5.522985084,29.0028056,19.04293385
34,1,64,150,2.519798451,0.702745872,0.762861069,0.390218002,0.473318532,0.92888533,0.665663965,0.744923016,0.972134048,0.974060645,1.499958651,0.975025753,1.481517243,1.33964723,0.967376232,1.127486344,0.738163969,0.640371824,b'White',12.5 mA,b'OK Read',13:03:06,34,69.91615283,424.6931928,4.435840759,26.94472305,16.46274393
34,2,64,150,2.808597983,0.493175147,0.45703057,0.363478621,0.426601058,0.64663322,0.615893585,0.69689488,0.935165932,0.889277707,1.275152115,0.902700219,1.268811295,1.129201059,0.882896079,1.035600573,0.697509937,0.608423824,b'White',12.5 mA,b'OK Read',13:12:50,34,69.91615283,424.6931928,4.435840759,26.94472305,16.46274393
34,3,64,150,2.742141102,0.671356078,0.691283128,0.395011081,0.470596161,0.916071085,0.64844196,0.727155306,0.963899756,0.943280995,1.532665156,0.961910259,1.516748279,1.426442324,0.976795258,1.169698171,0.719714935,0.630182912,b'White',12.5 mA,b'OK Read',13:21:05,34,69.91615283,424.6931928,4.435840759,26.94472305,16.46274393
35,1,64,150,3.148986459,0.501058214,0.464087179,0.368809752,0.42961786,0.660577172,0.634851262,0.701276771,0.784050679,0.923245094,1.083539768,0.840133669,0.875744106,0.796980773,0.682102249,0.801509769,0.712318044,0.629883961,b'White',12.5 mA,b'OK Read',08:51:02,35,62.26173832,347.6919315,6.792332681,37.93082771,17.9071565
35,2,64,150,2.395533083,0.40580223,0.363507116,0.334268153,0.392797671,0.563176053,0.572490294,0.634487408,0.755119246,0.823246465,1.090233399,0.778349106,0.860748299,0.777971101,0.665996596,0.784919858,0.678484554,0.596286087,b'White',12.5 mA,b'OK Read',09:00:18,35,62.26173832,347.6919315,6.792332681,37.93082771,17.9071565
35,3,64,150,2.746726154,0.552397604,0.569819134,0.355916294,0.404735667,0.719960798,0.640995719,0.693302755,0.805627854,0.920648864,1.052109128,0.837714777,0.897890881,0.88306247,0.706564034,0.837160218,0.693733257,0.621267503,b'White',12.5 mA,b'OK Read',09:08:30,35,62.26173832,347.6919315,6.792332681,37.93082771,17.9071565
36,1,64,150,1.940115969,0.372251622,0.345501357,0.315210427,0.361275923,0.517939656,0.564887319,0.61493846,0.70450562,0.805657716,0.971050724,0.748701365,0.840203077,0.7475996,0.63497138,0.735357847,0.664070887,0.579061832,b'White',12.5 mA,b'OK Read',09:23:51,36,58.64352129,290.2574064,5.881260646,29.10942973,20.20397068
36,2,64,150,3.100208285,0.492044442,0.448685633,0.361692153,0.406648651,0.617461183,0.606249411,0.659006778,0.772851796,0.883149003,1.01000625,0.809951714,0.919742069,0.833227587,0.685974538,0.80834721,0.704447998,0.615787763,b'White',12.5 mA,b'OK Read',09:33:07,36,58.64352129,290.2574064,5.881260646,29.10942973,20.20397068
36,3,64,150,2.567738138,1.191971485,1.458093907,0.568423523,0.685404766,2.092663429,0.65301902,0.694612228,1.156199661,0.932727278,1.881113304,0.900232715,2.335001295,2.10264978,1.064767669,1.258754221,0.712106624,0.612898509,b'White',12.5 mA,b'OK Read',09:42:16,36,58.64352129,290.2574064,5.881260646,29.10942973,20.20397068
37,1,64,150,2.337095752,0.68035202,0.750794064,0.408187527,0.485938739,1.006146628,0.626904585,0.697091497,0.909375997,0.922672822,1.303756715,0.855225829,1.21411359,1.168108647,0.806789038,0.930213521,0.707645127,0.614991457,b'White',12.5 mA,b'OK Read',09:56:54,37,53.99969599,355.0098296,5.169477756,33.98566202,15.2107608
